,sexo,idade,altura,peso,historico_obesidade_familia,consome_comida_calorica,consome_vegetais,n_refeicoes,come_entre_refeicoes,fuma,consumo_diario_agua,frequencia_atividade_fisica,tempo_usando_eletronicos,consumo_alcool,tipo_transporte
407,1.0,19.946244,1.603435,45.0,0.0,0.0,3.0,3.0,3.0,0.0,2.487919,1.230441,0.0,2.0,1.0
408,0.0,18.0,1.787733,108.019211,1.0,1.0,2.0,2.37985,2.0,0.0,2.1564499351021156,1.0,0.652485,0.0,1.0
409,0.0,18.0,1.76,68.0,0.0,0.0,2.0,4.0,3.0,0.0,2.0,1.0,1.0,2.0,1.0
410,0.0,23.826684,1.783609,120.921535,1.0,1.0,2.591292,2.956422,2.0,0.0,2.31083,1.48524,0.281815,2.0,1.0
411,1.0,22.239836,1.59994,65.423942,0.0,1.0,2.99448,3.0,2.0,0.0,1.706568,0.784216,0.150969,2.0,1.0
412,0.0,23.0,1.74,105.0,1.0,1.0,3.0,3.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0
413,0.0,29.713169,1.763259,113.215814,1.0,1.0,2.181057,3.0,2.0,0.0,2.08554,0.0,1.439004,2.0,0.0
414,0.0,33.0,1.85,85.0,0.0,1.0,2.0,3.0,3.0,0.0,2.0,1.0,0.0,2.0,0.0
415,0.0,29.740496,1.820471,87.668828,0.0,1.0,3.0,3.0,2.0,0.0,1.174611,2.0,0.0,0.0,0.0
416,1.0,21.768834,1.733383,135.524857,1.0,1.0,3.0,3.0,2.0,0.0,1.485736,1.950374,0.869238,2.0,1.0
417,0.0,22.976188,1.825718,121.236915,1.0,1.0,2.397284,2.980140529422887,2.0,0.0,1.983973,1.859667,0.0026,2.0,1.0
418,0.0,26.0,1.745033,80.0,1.0,1.0,2.217267,1.193589,2.0,0.0,2.0,2.0,0.0,2.0,1.0
419,0.0,18.0,1.87,173.0,1.0,1.0,3.0,3.0,3.0,0.0,2.0,0.8036486627492412,1.0,2.0,1.0
420,0.0,22.0,1.691303,80.539,1.0,1.0,2.0,2.038373,2.0,0.0,2.0,2.70825,1.506576,2.0,1.0
421,0.0,21.0,1.65,53.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0
422,0.0,31.755387,1.775416,121.204668,1.0,1.0,2.758394,3.0,2.0,0.0,2.161303,0.428173,0.716327,2.0,0.0
423,0.0,23.0,1.753716,106.49141,1.0,1.0,2.740633,3.0,2.0,0.0,2.081005,0.650235,0.76906,2.0,1.0
424,1.0,22.956845,1.618686,81.281578,1.0,1.0,2.4116046168456844,1.073421,2.0,0.0,1.979833,0.022598,0.061282,0.0,1.0
425,1.0,19.0,1.5,50.0,0.0,1.0,2.0,3.0,3.0,0.0,1.0,0.0,2.0,2.0,1.0
426,0.0,25.526746,1.783381,115.347176,1.0,1.0,2.191429,3.0,2.0,0.0,2.102709,1.32534,0.380979,2.0,1.0
427,1.0,21.322097,1.751118,149.291106,1.0,1.0,3.0,3.0,2.0,0.0,2.309409,1.68291,0.70558,2.0,1.0
428,0.0,34.098174,1.841151,91.798103,1.0,1.0,2.0,2.997414,2.0,0.0,1.259454,0.935217,0.9976,2.0,0.0
429,0.0,26.050109,1.773115,115.089316,1.0,1.0,2.392179,3.0,2.0,0.0,2.16467,1.079934,1.073026,2.0,1.0
430,1.0,22.0,1.73,79.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0
431,1.0,19.314429,1.67231,49.713944,0.0,1.0,2.562409,3.488342,2.0,0.0,1.67062,2.0,1.0,2.0,1.0
432,1.0,22.77789,1.661415,120.748213,1.0,1.0,3.0,3.0,2.0,0.0,1.91039,0.5957485509127975,0.77582,2.0,1.0
433,0.0,20.9859,1.780503,103.189532,1.0,1.0,2.0,3.0,2.0,0.0,1.608128,0.478134,0.0,0.0,1.0
434,1.0,17.0,1.63,65.0,0.0,1.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,0.0,1.0
435,0.0,33.049121,1.708742,78.63143485812688,1.0,1.0,2.0,1.171027,2.0,0.0,2.405172,2.300282,0.0,0.0,0.0
436,1.0,32.278869,1.64602,74.147443,1.0,1.0,2.885178,2.562895,2.0,0.0,1.017006,0.588673,0.916291,2.0,0.0
437,0.0,23.0,1.6014261710546225,60.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0
438,1.0,19.408999,1.670552,49.804245,0.0,1.0,2.794197,3.409363,2.0,0.0,1.9420384260116315,1.4300969547295521,1.0,2.0,1.0
439,0.0,19.627,1.815409,85.302146,1.0,1.0,2.987148,3.483449,2.0,0.0,2.359246,2.060415,0.598999,2.0,1.0
440,0.0,26.70371,1.802871,85.770013,1.0,1.0,2.872121,3.051804,2.0,0.0,2.111913,0.843709,0.5585001016449977,2.0,0.0
441,0.0,21.052016,1.69382,99.530971,1.0,1.0,2.0,1.672751,2.0,0.0,2.0,0.0,1.946173,0.0,1.0
442,0.0,23.32012,1.705813,82.011962,1.0,1.0,2.784471,2.122545,2.0,0.0,2.984153,2.164472,0.203978,2.0,1.0
443,1.0,38.097395,1.696954,78.156035,1.0,1.0,3.0,3.0,2.0,0.0,2.166024,0.0,0.0,0.0,0.0
444,1.0,21.529439,1.592379,44.00945,1.0,0.0,3.0,1.612747,3.0,0.0,2.566629,1.190465,0.0,0.0,1.0
445,0.0,18.0,1.76,68.0,0.0,0.0,2.0,4.0,3.0,0.0,2.0,1.0,1.0,2.0,1.0
446,0.0,23.0,1.7425,105.028665,1.0,1.0,2.393837,3.0,2.0,0.0,2.01499,0.978815,0.41322,2.0,1.0
447,1.0,21.687409,1.604697,68.016472,1.0,1.0,1.901611,3.266501,0.0,0.0,2.926995,0.985872,0.307982,2.0,1.0
448,0.0,17.0,1.824414,59.295172,1.0,1.0,2.432302,3.0,2.0,0.0,2.0,2.349495,1.0,0.0,0.0
449,0.0,18.0,1.742819,86.565148,1.0,1.0,3.0,3.0,2.0,0.0,2.0,2.040816,0.8104876364706527,2.0,1.0
450,0.0,17.038222,1.710564,51.588874,0.0,1.0,2.0,2.057935,2.0,0.0,2.371015,0.288032,0.714627,2.0,1.0
451,0.0,18.128206,1.778447,80.273807,1.0,1.0,1.570089,3.0,2.0,0.0,2.0,2.707882,0.0,0.0,1.0
452,0.0,18.128206,1.778447,80.273807,1.0,1.0,1.570089,3.0,2.0,0.0,2.0,2.707882,0.0,0.0,1.0
453,1.0,20.0,1.57,60.0,0.0,1.0,3.0,2.3353901306374203,2.0,0.0,3.0,0.0,1.0,2.0,1.0
454,0.0,21.872484,1.699998,95.564428,1.0,1.0,2.0,2.970675,2.0,0.0,2.0,0.0,0.169294,0.0,1.0
455,0.0,24.408805,1.779547,118.740035,1.0,1.0,2.736298,2.992903,2.0,0.0,2.045561,0.854957,0.428452,2.0,1.0
456,0.0,23.0,1.7188261824928015,53.0,0.0,1.0,2.0,3.0,3.0,0.0,1.0,3.0,2.0,0.0,1.0
457,1.0,21.0,1.63,72.24448571652576,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0
458,1.0,25.493586,1.7104446307906753,104.704707,1.0,1.0,3.0,3.0,2.0,0.0,1.170515,0.7226575810493827,0.896842,2.0,1.0
459,0.0,23.0,1.62,53.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0
460,0.0,25.920738,1.823755,105.800158,1.0,1.0,2.92711,3.0,2.0,0.0,2.151496,1.166064,1.509831,2.0,1.0
461,1.0,19.0,1.61,62.0,1.0,1.0,3.0,1.0,3.0,0.0,2.0,1.0,0.703688936915621,3.0,1.0
462,0.0,55.0,1.78,84.0,1.0,0.0,3.0,4.0,3.0,0.0,3.0,3.0,0.0,3.0,2.0
463,0.0,17.362129,1.80671,59.243506,1.0,1.0,2.424977,4.0,2.0,0.0,2.0,2.0,0.9552576749639626,0.0,0.0
464,1.0,21.274628,1.737453,50.479039,1.0,1.0,3.0,3.489918,2.0,0.0,1.326694,0.791929,0.128394,0.0,1.0
465,1.0,20.0,1.6997309123494542,52.0,0.0,1.0,3.0,3.0,3.0,0.0,1.0,3.0,1.0,0.0,0.0
466,1.0,38.464538,1.696423,78.967919,1.0,1.0,3.0,3.0,2.0,0.0,2.981604,1.2176372928813137,0.0,0.0,0.0
467,0.0,23.0,1.72,66.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0
468,1.0,15.0,1.65,86.0,1.0,1.0,3.0,3.0,2.0,0.0,1.0,3.0,2.0,0.0,2.0
469,1.0,43.238402,1.733875,105.07170935174034,1.0,1.0,2.353603,2.337035,2.0,0.0,2.0075174840066836,0.706287,0.0,0.0,0.0
470,1.0,20.0,1.6335122701950628,65.0,0.0,0.0,3.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0
471,0.0,21.18354,1.72,80.555875,1.0,1.0,2.0,2.468421,2.0,0.0,2.0,2.0,1.0,0.0,1.0
472,1.0,23.469538,1.507106,64.814109,1.0,0.0,2.252472,3.986652,2.0,0.0,2.0,0.934286,0.890626,0.0,1.0
473,1.0,40.654155,1.52906,79.760922,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0
474,1.0,20.0,1.64,49.0,0.0,0.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0
475,1.0,22.0,1.5,49.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,3.0,0.0,0.0,2.0
476,1.0,19.528936,1.817917,142.559161,1.0,1.0,3.0,3.0,2.0,0.0,2.562002,1.976427,0.740331,2.0,1.0
477,0.0,37.638102,1.750085,118.114184,1.0,1.0,2.56656281054478,3.0,2.0,0.0,2.024035,0.131371,0.0,2.0,0.0
478,0.0,33.0,1.85,97.92035,1.0,1.0,2.0,3.0,2.0,0.0,1.117464,1.0,0.663649,2.0,1.0
479,0.0,23.0,1.8,90.0,1.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,2.0,3.0,1.0
480,1.0,19.783234,1.747962,133.936535,1.0,1.0,3.0,2.8504513209474083,2.0,0.0,2.84174,0.9707870714856259,0.775378,2.0,1.0
481,0.0,19.627,1.815409,85.302146,1.0,1.0,2.987148,3.483449,2.0,0.0,2.359246,2.060415,0.598999,2.0,1.0
482,0.0,23.0,1.715118,81.650778,1.0,1.0,2.0,1.976744,2.0,0.0,1.628997,0.880584,1.127675,2.0,1.0
483,1.0,22.676243,1.620938,82.283185,1.0,1.0,1.967061,1.0,2.0,0.0,2.548651,0.249264,1.516731,2.0,1.0
484,0.0,20.924808,1.803245,105.686091,1.0,1.0,2.0,3.0,2.0,0.0,2.290368,0.001086,0.544128,2.0,1.0
485,0.0,21.0,1.8,75.0,1.0,1.0,3.0,3.0,3.0,0.0,1.0,2.0,0.0,2.0,1.0
486,1.0,23.0,1.608469,82.954796,1.0,1.0,2.150054,2.988539,2.0,0.0,2.768325,2.08515,0.0,0.0,1.0
487,0.0,21.0,1.82,67.0,0.0,1.0,2.0,4.0,1.0,1.0,3.0,1.883681548309692,2.0,2.0,2.0
488,1.0,25.470652,1.680218,104.807284,1.0,1.0,3.0,3.0,2.0,0.0,1.423073,0.197993,0.763359,2.0,1.0
489,0.0,21.0,1.62,70.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0
490,1.0,26.0,1.643892,98.51138289353904,1.0,1.0,3.0,3.0,2.0,0.0,2.768141,0.0,0.094213,2.0,1.0
491,0.0,30.610436,1.783914,120.549592,1.0,1.0,2.05687,3.0,2.0,0.0,2.358088,0.093418,1.759954,2.0,0.0
492,0.0,21.0,1.76,78.0,1.0,1.0,3.0,1.0,2.0,0.0,2.0,1.2135555241387204,0.0,2.0,2.0
493,0.0,41.0,1.75,110.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0
494,0.0,21.0,1.64,65.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0
495,0.0,25.062942,1.828391,120.998266,1.0,1.0,3.0,3.0,2.0,0.0,3.0,1.685369,0.264969,2.0,1.0
496,0.0,20.0,1.87,75.0,0.0,1.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,2.0,1.0
497,1.0,21.572114,1.751067,133.845064,1.0,1.0,3.0,3.0,2.0,0.0,2.748569,1.427037,0.902825,2.0,1.0
498,1.0,22.033129,1.704223,51.437985,1.0,1.0,2.984425,3.0,3.0,0.0,2.044694,2.008256,1.250871,0.0,1.0
499,0.0,20.0,1.78,68.0,0.0,0.0,2.0,1.0,3.0,0.0,3.0,2.0,1.0,0.0,1.0
500,0.0,30.520854,1.784049,120.644178,1.0,1.0,2.499108,3.0,2.0,0.0,2.040952,0.838739,0.489854,2.0,0.0
501,0.0,21.098035,1.690437,96.366777,1.0,1.0,2.0,2.95833,2.0,0.0,2.0,0.0,1.595306,0.0,1.0
502,0.0,25.0,1.87,66.0,0.0,1.0,3.0,3.0,1.0,0.0,2.0,2.0,0.0,3.0,1.0
503,0.0,26.011928,1.777251,106.452367,1.0,1.0,3.0,3.0,2.0,0.0,1.911379,1.911096,1.032392,2.0,1.0
504,0.0,31.761799,1.751688,119.205308,1.0,1.0,2.14961,3.0,2.0,0.0,2.133876,0.393452,0.345887,2.0,0.0
505,0.0,30.188303,1.758382,112.10074,1.0,1.0,2.459753806795128,3.0,2.0,0.0,2.017712,0.0,0.731257,2.0,0.0
506,0.0,37.207082,1.762921,118.40174,1.0,1.0,2.13683,2.993084,2.0,0.0,1.885926,0.615298,0.2962815143705526,2.0,0.0
507,0.0,20.0,1.65,58.0,0.0,1.0,2.0,3.0,2.0,0.0,1.8824580599201068,1.0989807750915395,1.0,2.0,1.0
508,0.0,24.408805,1.779547,118.740035,1.0,1.0,2.736298,2.992903,2.0,0.0,2.045561,0.854957,0.428452,2.0,1.0
509,0.0,21.793724,1.75463,89.068227,1.0,1.0,2.0,2.041558,2.0,0.0,2.38725,0.813917,0.7619105294478381,2.0,1.0
510,0.0,18.0,1.738702,50.248677,1.0,1.0,1.871213,3.0,2.0,0.0,1.283738,0.684879,1.487223,2.0,1.0
511,0.0,27.83173,1.704028,101.634313,1.0,1.0,2.630401,1.0,2.0,0.0,1.0,0.245354,0.315261,2.0,0.0
512,1.0,21.009437,1.60681,67.773914,1.0,1.0,2.0,3.156309,0.0,0.0,3.0,1.179592,0.086868,2.0,1.0
513,0.0,19.47554,1.857231,88.138777,1.0,1.0,2.061952,4.0,2.0,0.0,2.426465,2.0,0.160138,2.0,1.0
514,0.0,22.283082,1.870931,89.251639,1.0,1.0,2.0,2.799979,2.0,0.0,1.081333,0.444347,1.0,2.0,1.0
515,1.0,19.0,1.53,42.0,0.0,0.0,2.0,3.0,2.0,0.0,1.0,2.0,0.0,3.0,1.0
516,1.0,26.0,1.630927,111.485516,1.0,1.0,3.0,3.0,2.0,0.0,2.444125,0.6865109604209154,0.26579,2.0,1.0
517,1.0,19.529746,1.751038,133.843033,1.0,1.0,3.0,3.0,2.0,0.0,2.955075,1.46046,0.655558,2.0,1.0
518,1.0,18.152876,1.694969,92.508122,1.0,1.0,2.4481825795115504,3.0,2.0,0.0,1.383894,1.030526,0.831412,2.0,1.0
519,0.0,18.0,1.7,50.0,0.0,1.0,1.0,3.0,3.0,0.0,1.0,2.0,1.0,2.0,1.0
520,1.0,39.135634,1.507867,79.58958,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0
521,0.0,18.0,1.74,77.00314768759617,0.0,0.0,3.0,3.0,2.0,0.0,2.0,3.0,0.0,0.0,1.0
522,0.0,23.260061,1.849003,121.414744,1.0,1.0,3.0,2.595126,2.0,0.0,2.054072,0.835271,0.0,2.0,1.0
523,0.0,31.540751,1.828092,91.495718,1.0,1.0,2.0,2.801952798155302,2.0,0.0,1.959258901306825,0.598438,0.017016,2.0,0.0
524,1.0,23.0,1.728834,51.442293,1.0,1.0,2.0,3.0,3.0,0.0,1.229915,0.619533,2.0,0.0,1.0
525,1.0,35.456326,1.651812,79.437921,1.0,1.0,2.156065,2.723721994177989,2.0,0.0,1.221281,0.503279,1.796136,0.0,0.0
526,1.0,23.099906,1.571812,78.997166,1.0,1.0,2.0,1.0,2.0,0.0,2.0,0.402614,0.0,0.0,1.0
527,0.0,23.0,1.8,60.0,1.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,1.0,2.0,1.0
528,1.0,18.862264,1.746277,128.705761,1.0,1.0,3.0,3.0,2.0,0.0,2.411582,0.985287,0.675076,2.0,1.0
529,0.0,28.377958,1.766946,113.235538,1.0,1.0,2.314175,3.0,2.0,0.0,2.151809,0.0,1.578517,2.0,0.0
530,1.0,31.0,1.58,68.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0
531,1.0,25.951979,1.661712,112.098616,1.0,1.0,3.0,3.0,2.0,0.0,2.961899,0.259424,0.080128,2.0,1.0
532,1.0,20.81158,1.741193,128.763843,1.0,1.0,3.0,3.0,2.0,0.0,1.768111,0.616503,0.968151,2.0,1.0
533,1.0,23.652435,1.562724,80.535698,1.0,1.0,2.0,1.0,2.0,0.0,2.0,0.36551871537835634,0.0,0.0,1.0
534,0.0,18.0,1.782722,108.044313,1.0,1.0,2.0,2.655265,2.0,0.0,2.297896,1.0,0.552665,0.0,1.0
535,1.0,16.928791,1.710948,45.248627,0.0,1.0,2.910733,3.12544,2.0,0.0,2.204263,2.407906,1.403037,2.0,1.0
536,0.0,23.0,1.87,95.0,1.0,1.0,1.0,3.0,3.0,0.0,2.0,0.0,2.0,3.0,1.0
537,0.0,21.142432,1.855353,86.413388,1.0,1.0,2.0,3.0,2.0,0.0,1.345298,1.097905,1.0,2.0,1.0
538,1.0,43.510672,1.587546,76.126112,1.0,1.0,2.0,3.0,2.0,0.0,2.091934,0.0,0.0,2.0,0.0
539,1.0,21.521294,1.803677,160.639405,1.0,1.0,3.0,3.0,2.0,0.0,2.404049,0.427905,0.639894,2.0,1.0
540,1.0,26.0,1.626503,110.818757,1.0,1.0,3.0,3.0,2.0,0.0,2.708927,0.0,0.278962,2.0,1.0
541,0.0,19.0,1.69,60.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0
542,1.0,16.865984,1.644053,67.439589,1.0,1.0,1.31415,1.068196,2.0,0.0,1.364957,0.6198680393387672,0.057926,0.0,1.0
543,1.0,25.380557,1.630379,46.062954,1.0,1.0,2.690754,3.03779,3.0,0.0,2.212296,1.616882,0.0,0.0,1.0
544,1.0,18.874591,1.533609,41.669346,0.0,1.0,2.762325,1.163666,2.0,0.0,1.30491,0.25289,1.001405,2.0,1.0
545,0.0,19.627,1.815409,85.302146,1.0,1.0,2.987148,3.483449,2.0,0.0,2.359246,2.060415,0.598999,2.0,1.0
546,0.0,22.94313,1.819614,93.086419,1.0,1.0,1.882235,1.240046,2.0,0.0,2.0,0.0,1.541493,2.0,1.0
547,1.0,26.0,1.628909,106.875927,1.0,1.0,3.0,3.0,2.0,0.0,2.02817663138656,0.0,0.540812,2.0,1.0
548,1.0,32.593129,1.721903,72.748903,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,1.339232,2.0,0.0
549,1.0,24.0,1.7,80.0,1.0,1.0,2.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0
550,0.0,20.848608,1.726606,131.76807,1.0,1.0,3.0,3.0,2.0,0.0,1.759352,1.469928,0.950438,2.0,1.0
551,1.0,19.314964,1.661403,49.932199,0.0,1.0,2.205439,3.0,2.0,0.0,1.530531,2.0,1.0,2.0,1.0
552,0.0,19.816949,1.806947,85.079589,1.0,1.0,2.0,3.0,2.0,0.0,2.292073,1.067817,0.19668,2.0,1.0
553,0.0,27.83173,1.704028,101.634313,1.0,1.0,2.630401,1.0,2.0,0.0,1.0,0.245354,0.315261,2.0,0.0
554,1.0,21.521294,1.803677,160.639405,1.0,1.0,3.0,3.0,2.0,0.0,2.404049,0.427905,0.639894,2.0,1.0
555,1.0,40.993179,1.567756,79.493626,1.0,1.0,2.0,3.0,2.0,0.0,2.952506,0.0,0.0,0.0,0.0
556,1.0,25.988668,1.621671,105.313967,1.0,1.0,3.0,3.0,2.0,0.0,1.042989,0.097114,0.6078462243791587,2.0,1.0
557,1.0,18.0,1.5,58.0,0.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
558,0.0,25.137087,1.772045,114.067936,1.0,1.0,1.624366,3.0,2.0,0.0,2.081719,1.538922,0.356868,2.0,1.0
559,1.0,16.950499,1.603501,65.0,1.0,1.0,2.96008,2.5521448703262664,2.0,0.0,2.0,0.736032,1.344072,0.0,1.0
560,0.0,19.434709,1.525691,42.0,0.0,1.0,3.0,1.0,3.0,0.0,1.764055,0.0,0.560887,2.0,1.0
561,0.0,32.707653,1.695347,102.810704,1.0,1.0,2.795086,2.129909,2.0,0.0,1.0,1.989316,0.0,0.0,1.0
562,0.0,28.493397,1.817572,120.8158,1.0,1.0,2.969233,3.0,2.0,0.0,2.807984,1.2236046420266282,1.191998,2.0,1.0
563,0.0,25.717522,1.673491,103.706181,1.0,1.0,2.668949,1.134321,2.0,0.0,1.279443,0.11243,1.135503,0.0,1.0
564,0.0,31.761799,1.751688,119.205308,1.0,1.0,2.14961,3.0,2.0,0.0,2.133876,0.393452,0.345887,2.0,0.0
565,0.0,21.980847,1.819875,106.048516,1.0,1.0,2.0,3.0,2.0,0.0,2.745242,0.0,0.80898,2.0,1.0
566,1.0,18.0,1.64,59.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0
567,0.0,26.0,1.91,84.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0
568,0.0,16.0,1.67,50.0,1.0,1.0,2.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,1.0
569,0.0,18.04892,1.721384,99.430612,1.0,1.0,2.0,3.0,2.0,0.0,2.0,1.579431,0.839862,0.0,1.0
570,1.0,32.383858,1.640688,46.655622,1.0,1.0,3.0,3.11158,3.0,0.0,2.721769,1.44287,0.0,0.0,1.0
571,1.0,18.0,1.63,63.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0
572,1.0,26.0,1.618573,104.928643,1.0,1.0,3.0,3.0,2.0,0.0,1.698767,0.0,0.54396,2.0,1.0
573,1.0,18.94093,1.746411,133.676663,1.0,1.0,3.0,3.0,2.0,0.0,2.864933,1.501647,0.786846,2.0,1.0
574,0.0,23.0,1.70074,81.32297,1.0,1.0,2.0,2.720642,2.0,0.0,1.8745664312595718,0.279375,1.043435,2.0,1.0
575,1.0,18.367481,1.745644,133.665587,1.0,1.0,3.0,2.8801708559117163,2.0,0.0,2.900857,1.508897,0.625371,2.0,1.0
576,1.0,21.0,1.52,42.0,0.0,0.0,3.0,2.222935360797719,3.0,0.0,1.0,0.0,0.0,2.0,1.0
577,1.0,38.464538,1.696423,78.967919,1.0,1.0,3.0,3.0,2.0,0.0,2.981604,1.2176372928813137,0.0,0.0,0.0
578,1.0,43.238402,1.733875,105.07170935174034,1.0,1.0,2.353603,2.337035,2.0,0.0,2.0075174840066836,0.706287,0.0,0.0,0.0
579,1.0,24.77792309712559,1.686033,104.772164,1.0,1.0,3.0,3.0,2.0,0.0,1.299194,0.234303,0.946888,2.0,1.0
580,1.0,30.0,1.71,82.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
581,1.0,20.102241,1.816868,153.959945,1.0,1.0,3.0,3.0,2.0,0.0,2.414739,1.917014,0.927982,2.0,1.0
582,1.0,18.0,1.54,67.09570192251405,0.0,0.0,3.0,4.0,3.0,0.0,2.0,1.0,1.0,0.0,1.0
583,0.0,18.0,1.787733,108.019211,1.0,1.0,2.0,2.37985,2.0,0.0,2.1564499351021156,1.0,0.652485,0.0,1.0
584,0.0,35.322112,1.78,102.265955,1.0,1.0,2.787589,1.114564,2.0,0.0,3.0,2.710338,0.572185,2.0,0.0
585,1.0,25.617227,1.628019,108.265922,1.0,1.0,3.0,3.0,2.0,0.0,1.6213,0.090917,0.438216,2.0,1.0
586,1.0,18.945961,1.605469,82.039,1.0,1.0,2.76533,3.0,2.0,0.0,1.9469069927930387,0.192559,0.720411,2.0,1.0
587,0.0,35.0,1.77,85.0,1.0,0.0,3.0,3.0,3.0,0.0,3.0,2.0,1.0,2.0,0.0
588,1.0,17.0,1.6,59.0,0.0,1.0,2.0,3.0,2.0,0.0,2.0,0.9619855696150372,2.0,0.0,1.0
589,1.0,24.228435702572156,1.65,61.0,0.0,1.0,3.0,1.0,2.0,0.0,3.0,1.0,0.0,2.0,1.0
590,1.0,20.0,1.62,53.0,0.0,1.0,3.0,1.0,2.0,0.0,3.0,1.0,0.6418345345633532,0.0,1.0
591,0.0,30.71516,1.650189,101.141277,1.0,1.0,2.5203560886564027,2.269799,2.0,0.0,1.0,1.889937,0.378818,0.0,1.0
592,1.0,18.469086,1.741925,133.017105,1.0,1.0,3.0,3.0,2.0,0.0,2.474518,1.560261,0.662489,2.0,1.0
593,1.0,25.962949,1.623812,109.996742,1.0,1.0,2.638359104273156,3.0,2.0,0.0,2.395387,0.000272,0.461532,2.0,1.0
594,0.0,24.912254,1.75596,112.277567,1.0,1.0,1.397468,3.0,2.0,0.0,2.01897,0.665439,0.062167,2.0,0.0
595,0.0,17.039058,1.799902,95.419668,1.0,1.0,2.0,3.0,2.0,0.0,3.0,1.04729,0.933802,2.0,1.0
596,1.0,38.464538,1.696423,78.967919,1.0,1.0,3.0,3.0,2.0,0.0,2.981604,1.2176372928813137,0.0,0.0,0.0
597,0.0,30.475248,1.801368,121.094257,1.0,1.0,2.328469,3.0,2.0,0.0,2.001208,0.800487,0.176678,2.0,0.0
598,0.0,21.71112596937057,1.76,70.0,1.0,1.0,2.0,4.0,3.0,0.0,2.0,2.0,1.0,2.0,0.0
599,0.0,25.152155714771343,1.62,70.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0
600,1.0,18.0,1.686904,90.004046,1.0,1.0,2.737149,3.0,2.0,0.0,1.997195,1.352663,0.468483,2.0,1.0
601,1.0,21.28253,1.761773,133.903469,1.0,1.0,3.0,3.0,2.0,0.0,2.893062,1.408177,0.807457,2.0,1.0
602,0.0,21.962219,1.931263,118.20313,1.0,1.0,2.0,3.0,2.0,0.0,2.1316452715915264,0.743593,1.0,2.0,1.0
603,1.0,30.958957,1.633491,68.803694,1.0,1.0,2.052152,3.0,2.0,0.0,1.972074,0.228307,0.0,2.0,0.0
604,0.0,18.0,1.74,77.00314768759617,0.0,0.0,3.0,3.0,2.0,0.0,2.0,3.0,0.0,0.0,1.0
605,1.0,19.724106,1.734832,50.0,0.0,0.0,1.123939,2.5749099028765077,3.0,0.0,1.0,1.303976,0.371941,2.0,1.0
606,1.0,25.380557,1.630379,46.062954,1.0,1.0,2.690754,3.03779,3.0,0.0,2.212296,1.616882,0.0,0.0,1.0
607,0.0,21.88577479166418,1.822084,58.443049,1.0,1.0,2.559571,3.047959,2.0,0.0,2.0,2.011646,0.588994,0.0,0.0
608,1.0,21.02497,1.666203,49.869791,1.0,1.0,3.0,3.0,3.0,0.0,2.593459,2.0,1.0,0.0,1.0
609,0.0,23.572648,1.698346,75.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,0.345684,1.415536,2.0,1.0
610,0.0,55.137881,1.657221,80.993213,1.0,1.0,2.0,3.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0
611,0.0,20.101026,1.676888023567465,104.303711,1.0,1.0,2.870895,1.627555,2.0,0.0,1.375728,0.210181,0.7358757228710143,0.0,1.0
